id|parent_id|d_ats_type_id|rco|cato|name_kz|name_ru|actual
122215|122065|3|0003000000007747|596035000|Алабота|Алаботинский|1
122217|122215|1|0003000000003318|596035100|Аққұдық|Аккудык|1
122237|122215|1|0003000000003319|596035400|Золоторунное|Золоторунное|1
122246|122215|1|0003000000003321|596035600|Талдыкөл|Талдыколь|1
122249|122215|1|0003000000003322|596035700|Целинное|Целинное|1
122254|122065|3|0003000000007748|596036000|Амандық|Амандыкский|1
122255|122254|1|0003000000003323|596036100|Амандық|Амандык|1
122273|122254|1|0003000000003324|596036400|Жаңадәуір|Жанадаур|1
122277|122254|1|0003000000003325|596036500|Ильичевка|Ильичевка|1
122296|122254|1|0003000000003326|596036600|Аймақ|Аймак|1
122309|122065|3|0003000000007749|596037000|Большеизюм|Большеизюмовский|1
122310|122309|1|0003000000003327|596037100|Большой Изюм|Большой Изюм|1
122327|122309|1|0003000000003329|596037500|Новоприречное|Новоприречное|1
122338|122309|1|0003000000003330|596037600|Октябрьское|Октябрьское|1
122343|122309|1|0003000000003331|596037800|Северное|Северное|1
122359|122065|3|0003000000007750|596039000|Донецк|Донецкий|1
122360|122359|1|0003000000003333|596039100|Донецкое|Донецкое|1
122370|122359|1|0003000000003334|596039200|Белоярка|Белоярка|1
122379|122359|1|0003000000003335|596039300|Краснокиевка|Краснокиевка|1
122387|122359|1|0003000000003336|596039400|Озерное|Озерное|1
122396|122359|1|0003000000003337|596039500|Подольское|Подольское|1
122407|122065|3|0003000000007751|596041000|Драгомиров|Драгомировский|1
122408|122407|1|0003000000003338|596041100|Драгомировка|Драгомировка|1
122423|122407|1|0003000000003339|596041200|Иван-Город|Иван-Город|1
122427|122407|1|0003000000003340|596041300|Любимовка|Любимовка|1
122432|122407|1|0003000000003341|596041400|Обуховка|Обуховка|1
122438|122065|3|0003000000007752|596053000|Зеленогай|Зеленогайский|1
122439|122438|1|0003000000003342|596053100|Зеленый Гай|Зеленый Гай|1
122463|122438|1|0003000000003344|596053300|Новогречановка|Новогречановка|1
122479|122065|3|0003000000007753|596055000|Келлер|Келлеровский|1
122481|122479|1|0003000000003345|596055100|Келлеровка|Келлеровка|1
122527|122479|1|0003000000003346|596055400|Кременчуг|Кременчуг|1
122541|122479|1|0003000000003348|596055200|Богатыровка|Богатыровка|1
122551|122065|3|0003000000007754|596056000|Красная Поляна|Краснополянский|1
122552|122551|1|0003000000003349|596056100|Красная Поляна|Красная Поляна|1
122563|122551|1|0003000000003350|596056200|Глубокое|Глубокое|1
122569|122551|1|0003000000003351|596056300|Доброжановка|Доброжановка|1
122576|122551|1|0003000000003352|596056500|Озерное|Озерное|1
122586|122551|1|0003000000003353|596056700|Степное|Степное|1
122595|122551|1|0003000000003354|596056900|Южное|Южное|1
122604|122551|1|0003000000003355|596056400|Краснодольск|Краснодольск|1
122610|122551|1|0003000000003356|596056800|Черниговка|Черниговка|1
122619|122065|3|0003000000007755|596059000|Киров|Кировский|1
122620|122619|1|0003000000003357|596059100|Кирово|Кирово|1
122634|122619|1|0003000000003358|596059200|Агроном|Агроном|1
122645|122619|1|0003000000003359|596059300|Восточное|Восточное|1
122650|122619|1|0003000000003360|596059400|Ильич|Ильич|1
122663|122619|1|0003000000003361|596059500|Мирное|Мирное|1
122666|122619|1|0003000000003362|596059600|Трудовое|Трудовое|1
122671|122697|1|0003000000003363|596063500|Краснокаменка|Краснокаменка|1
122684|122697|1|0003000000003364|596063600|Мәдениет|Мадениет|1
122691|122697|1|0003000000003365|596063800|Талап|Талап|1
122697|122065|3|0003000000007756|596063000|Летовочный|Летовочный|1
122698|122697|1|0003000000003366|596063100|Летовочное|Летовочное|1
122714|122697|1|0003000000003367|596063400|Горькое|Горькое|1
122721|122697|1|0003000000003368|596063700|Подлесное|Подлесное|1
122734|122065|3|0003000000007757|596064000|Миронов|Мироновский|1
122735|122734|1|0003000000003369|596064100|Мироновка|Мироновка|1
122741|122734|1|0003000000003370|596064300|Виноградовка|Виноградовка|1
122744|122734|1|0003000000003371|596064400|Заречное|Заречное|1
122754|122734|1|0003000000003372|596064600|Надеждинка|Надеждинка|1
122761|122065|3|0003000000007758|596066000|Рощинское|Рощинский|1
122762|122761|1|0003000000003373|596066100|Рощинское|Рощинское|1
122776|122761|1|0003000000003374|596066200|Димитровка|Димитровка|1
122785|122761|1|0003000000003375|596066300|Комсомольское|Комсомольское|1
122795|122761|1|0003000000003376|596066400|Краматоровка|Краматоровка|1
122801|122761|1|0003000000003377|596066500|Макашевка|Макашевка|1
122824|122761|1|0003000000003378|596066600|Октябрьское|Октябрьское|1
122834|122761|1|0003000000003379|596066800|Сарыбай|Сарыбай|1
122838|122065|3|0003000000007759|596067000|Теңдік|Тендыкский|1
122839|122838|1|0003000000003380|596067600|Кантемировское|Кантемировское|1
122854|122838|1|0003000000003381|596067700|Котовское|Котовское|1
122866|122838|1|0003000000003382|596067100|Теңдік|Тендык|1
122887|122065|3|0003000000007760|596068000|Тихоокеанское|Тихоокеанский|1
122888|122887|1|0003000000003385|596068100|Тихоокеанское|Тихоокеанское|1
122906|122887|1|0003000000003386|596068300|Алабота|Алабота|1
122911|122887|1|0003000000003387|596068700|Шұңқыркөл|Шункырколь|1
122927|122065|3|0003000000007761|596069000|Чермошнян|Чермошнянский|1
122929|122927|1|0003000000003388|596069100|Чермошнянка|Чермошнянка|1
122944|122927|1|0003000000003389|596069200|Бахмут|Бахмут|1
122950|122927|1|0003000000003390|596069400|Леонидовка|Леонидовка|1
122964|122927|1|0003000000003391|596069480|Нагорное|Нагорное|1
122978|122927|1|0003000000003392|596069580|Многоцветное|Многоцветное|1
122991|122927|1|0003000000003393|596069680|Новоивановка|Новоивановка|1
122998|122927|1|0003000000003394|596069800|Теңіз|Тениз|1
123002|122065|3|0003000000007762|596073000|Чкалов|Чкаловский|1
123003|123002|1|0003000000003395|596073100|Чкалово|Чкалово|1
123055|123002|1|0003000000003396|596073600|Новоберезовка|Новоберезовка|1
123063|123002|1|0003000000003397|596073700|Петровка|Петровка|1
123099|122065|3|0003000000007763|596075000|Ясная Поляна|Яснополянский|1
123100|123099|1|0003000000003398|596075100|Ясная Поляна|Ясная Поляна|1
123118|123099|1|0003000000003399|596075200|Вишневка|Вишневка|1
123131|123099|1|0003000000003400|596075300|Дашко-Николаевка|Дашко-Hиколаевка|1
123140|123099|1|0003000000003401|596075400|Новодворовка|Новодворовка|1
123152|113406|5|0003000000008561|596200000|Тимирязев|Тимирязевский|1
123153|123152|3|0003000000007764|596230000|Тимирязев|Тимирязевский|1
123154|123153|1|0003000000003402|596230100|Тимирязев|Тимирязево|1
123263|123153|1|0003000000003403|596230200|Рассвет|Рассвет|1
123271|123152|3|0003000000007765|596233000|Ақсуат|Аксуатский|1
123274|123271|1|0003000000003404|596233100|Ақсуат|Аксуат|1
123299|123152|3|0003000000007766|596234000|Белоградов|Белоградовский|1
123303|123299|1|0003000000003405|596234300|Ақсу|Аксу|1
123305|123299|1|0003000000003406|596234100|Белоградовка|Белоградовка|1
123332|123152|3|0003000000007767|596235000|Дзержинский|Дзержинский|1
123335|123332|1|0003000000003407|596235100|Дзержинское|Дзержинское|1
123355|123152|3|0003000000007768|596237000|Дмитриев|Дмитриевский|1
123359|123355|1|0003000000003408|596237200|Жарқын|Жаркын|1
123366|123355|1|0003000000003409|596237300|Ынтымақ|Ынтымак|1
123371|123355|1|0003000000003410|596237100|Дмитриевка|Дмитриевка|1
123382|123152|3|0003000000007769|596239000|Докучаев|Докучаевский|1
123386|123382|1|0003000000003411|596239200|Северное|Северное|1
123388|123382|1|0003000000003412|596239100|Докучаево|Докучаево|1
123404|123152|3|0003000000007770|596244000|Интернационал|Интернациональный|1
123405|123404|1|0003000000003413|596244100|Дружба|Дружба|1
123416|123152|3|0003000000007771|596245000|Комсомол|Комсомольский|1
123417|123416|1|0003000000003414|596245100|Комсомольское|Комсомольское|1
123433|123152|3|0003000000007772|596247000|Ленин|Ленинский|1
123434|123433|1|0003000000003415|596247100|Ленинское|Ленинское|1
123448|123152|3|0003000000007773|596249000|Мичурин|Мичуринский|1
123449|123448|1|0003000000003416|596249100|Мичурино|Мичурино|1
123465|123152|3|0003000000007774|596251000|Москворецкий|Москворецкий|1
123466|123465|1|0003000000003417|596251100|Москворецкое|Москворецкое|1
123486|123152|3|0003000000007775|596253000|Ақжан|Акжанский|1
123490|123486|1|0003000000003418|596253200|Приозерное|Приозерное|1
123494|123486|1|0003000000003419|596253100|Ақжан|Акжан|1
123507|123152|3|0003000000007776|596259000|Хмельницк|Хмельницкий|1
123508|123507|1|0003000000003420|596259100|Хмельницкое|Хмельницкое|1
123523|123152|3|0003000000007777|596263000|Целинный|Целинный|1
123524|123523|1|0003000000003421|596263100|Целинное|Целинное|1
123544|123152|3|0003000000009091|596243000|Есіл|Есильский|1
123549|123544|1|0003000000003422|596243100|Есіл|Есиль|1
123565|123544|1|0003000000003423|596243200|Нарынгүл|Hарынгуль|1
123570|123152|3|0003000000009092|596255000|Құртай|Куртайский|1
123571|123570|1|0003000000003424|596255100|Степное|Степное|1
123594|123570|1|0003000000003425|596255300|Ракитное|Ракитное|1
123601|113406|5|0003000000008562|596400000|Уәлиханов|Уалихановский|1
123602|123601|3|0003000000007778|596430000|Кішкенекөл|Кишкенекольский|1
123605|123602|1|0003000000003426|596430100|Кішкенекөл|Кишкенеколь|1
123702|123601|3|0003000000007779|596433000|Ақтүйесай|Актуйесайский|1
123706|123702|1|0003000000003427|596433300|Қондыбай|Кондыбай|1
123727|123702|1|0003000000003428|596433100|Ақтүйесай|Актуйесай|1
123753|123702|1|0003000000003429|596433200|Күзексай|Кузексай|1
123762|123601|3|0003000000009093|596434000|Амангелді|Амангельдинский|1
123763|123762|1|0003000000003430|596434500|Тілеусай|Тилеусай|1
123780|123762|1|0003000000003431|596434100|Амангелді|Амангельды|1
123798|123601|3|0003000000009094|596435000|Бидайық|Бидайыкский|1
123804|123798|1|0003000000003432|596435100|Бидайық|Бидайык|1
123835|123798|1|0003000000003433|596435200|Жамбыл|Жамбыл|1
123842|123798|1|0003000000003434|596435300|Жұмысшы|Жумысшы|1
123850|123798|1|0003000000003435|596435400|Өндіріс|Ондирис|1
123874|123601|3|0003000000007780|596437000|Көктерек|Коктерекский|1
123881|123874|1|0003000000003436|596437200|Қарамырза|Карамырза|1
123884|123874|1|0003000000003437|596437180|Көктерек|Коктерек|1
123909|123874|1|0003000000003438|596437100|Мортық|Мортык|1
123927|123601|3|0003000000007781|596441000|Қайрат|Кайратский|1
123932|123927|1|0003000000003439|596441500|Жасқайрат|Жаскайрат|1
123938|123927|1|0003000000003440|596441100|Қайрат|Кайрат|1
123948|123601|3|0003000000009095|596443000|Қарасу|Карасуский|1
123956|123948|1|0003000000003441|596443100|Аққұдық|Аккудык|1
123976|123948|1|0003000000003442|596443580|Золотая Нива|Золотая Hива|1
123988|123601|3|0003000000009096|596445000|Қаратерек|Каратерекский|1
123995|123988|1|0003000000003443|596445400|Малқара|Малкара|1
124004|123988|1|0003000000003444|596445100|Қаратерек|Каратерек|1
124028|123601|3|0003000000009097|596446000|Қулыкөл|Кулыкольский|1
124029|124028|1|0003000000003445|596446100|Қулыкөл|Кулыколь|1
124051|124028|1|0003000000003446|596446300|Қаратал|Каратал|1
124055|124028|1|0003000000003447|596446200|Береке|Береке|1
124067|123601|3|0003000000007782|596447000|Телжан|Тельжанский|1
124069|124067|1|0003000000003448|596447100|Телжан|Тельжан|1
124090|124067|1|0003000000003449|596447200|Көбенсай|Кобенсай|1
124108|123601|3|0003000000009098|596449000|Ақбұлақ|Акбулакский|1
124113|124108|1|0003000000003450|596449300|Жас Ұлан|Жас Улан|1
124129|124108|1|0003000000003451|596449100|Ақбұлақ|Акбулак|1
124151|124108|1|0003000000003452|596449200|Қарашілік|Карашилик|1
124165|113406|5|0003000000008563|596600000|Ғабит Мүсірепов атындағы|имени Габита Мусрепова|1
124166|124165|3|0003000000007783|596630000|Новоишим|Новоишимский|1
124168|124166|1|0003000000003453|596630100|Новоишимское|Новоишимское|1
124253|124165|3|0003000000007784|596633000|Андреев|Андреевский|1
124268|124253|1|0003000000003455|596633400|Жаңасу|Жанасу|1
124275|124253|1|0003000000003456|596633600|Раисовка|Раисовка|1
124289|124253|1|0003000000003457|596633100|Андреевка|Андреевка|1
124316|124165|3|0003000000009099|596635000|Бірлік|Бирликский|1
124321|124316|1|0003000000003458|596635300|Старобелка|Старобелка|1
124329|124316|1|0003000000003459|596635100|Бірлік|Бирлик|1
124354|124165|3|0003000000007785|596637000|Возвышен|Возвышенский|1
124361|124354|1|0003000000003460|596637200|Брилевка|Брилевка|1
124364|124354|1|0003000000003461|596637100|Возвышенка|Возвышенка|1
124378|124354|1|0003000000003462|596637300|Григорьевка|Григорьевка|1
124383|124354|1|0003000000003463|596637700|Құйған|Куйган|1
124384|124354|1|0003000000003464|596637400|Стерлитамак|Стерлитамак|1
124389|124354|1|0003000000003465|596637500|Чернозубовка|Чернозубовка|1
124426|124993|1|0003000000003467|596665400|Гаршино|Гаршино|1
124444|124165|3|0003000000007786|596643000|Дружба|Дружбинский|1
124451|124444|1|0003000000003468|596643200|Володарское|Володарское|1
124476|124444|1|0003000000003469|596643100|Дружба|Дружба|1
124505|124444|1|0003000000003470|596643400|Жаркөл|Жарколь|1
124512|124444|1|0003000000003471|596643500|Целинное|Целинное|1
124531|124165|3|0003000000007787|596645000|Қырымбет|Кырымбетский|1
124537|124531|1|0003000000003472|596645100|Қырымбет|Кырымбет|1
124553|124531|1|0003000000003473|596645400|Сокологоровка|Сокологоровка|1
124562|124165|3|0003000000007788|596647000|Ломоносов|Ломоносовский|1
124569|124562|1|0003000000003474|596647100|Ломоносовка|Ломоносовка|1
124605|124562|1|0003000000003476|596647300|Ставрополка|Ставрополка|1
124619|124562|1|0003000000003477|596647400|Степное|Степное|1
124627|124562|1|0003000000003478|596647500|Урожайное|Урожайное|1
124640|124165|3|0003000000007789|596649000|Нежин|Нежинский|1
124646|124640|1|0003000000003479|596649100|Нежинка|Нежинка|1
124670|124640|1|0003000000003480|596649200|Буденное|Буденное|1
124694|124640|1|0003000000003481|596649280|Ефимовка|Ефимовка|1
124707|124640|1|0003000000003482|596649500|Куприяновка|Куприяновка|1
124711|124640|1|0003000000003483|596649400|Тоқсан Би|Токсан Би|1
124726|124165|3|0003000000007790|596653000|Новоселов|Новосельский|1
124731|124726|1|0003000000003484|596653100|Новоселовка|Новоселовка|1
124746|124726|1|0003000000003485|596653400|Мұқыр|Мукыр|1
124752|124726|1|0003000000003486|596653500|Привольное|Привольное|1
124771|124165|3|0003000000007791|596657000|Рузаев|Рузаевский|1
124779|124771|1|0003000000003487|596657200|Березовка|Березовка|1
124784|124771|1|0003000000003488|596657300|Золотоноша|Золотоноша|1
124795|124771|1|0003000000003489|596657100|Рузаевка|Рузаевка|1
124863|124771|1|0003000000003490|596657500|Сарыадыр|Сарыадыр|1
124865|124771|1|0003000000003491|596657600|Сивковка|Сивковка|1
124872|124771|1|0003000000003492|596657700|Чернобаевка|Чернобаевка|1
124886|124165|3|0003000000009100|596658000|Салқынкөл|Салкынкольский|1
124891|124886|1|0003000000003493|596658100|Салқынкөл|Салкынколь|1
124908|124886|1|0003000000003494|596658500|Тоқты|Токты|1
124911|124165|3|0003000000007792|596659000|Тахтаброд|Тахтабродский|1
124918|124911|1|0003000000003495|596659200|Ковыльное|Ковыльное|1
124925|124911|1|0003000000003496|596659300|Литвиновка|Литвиновка|1
124928|124911|1|0003000000003497|596659400|Привольное|Привольное|1
124937|124911|1|0003000000003498|596659500|Рухловка|Рухловка|1
124943|124911|1|0003000000003499|596659100|Тахтаброд|Тахтаброд|1
124953|124165|3|0003000000007793|596663000|Червонный|Червонный|1
124956|124953|1|0003000000003500|596663300|Пески|Пески|1
124964|124953|1|0003000000003501|596663500|Ұзынкөл|Узынколь|1
124974|124953|1|0003000000003502|596663100|Червонное|Червонное|1
124993|124165|3|0003000000007794|596665000|Чистополье|Чистопольский|1
124995|124993|1|0003000000003503|596665200|Дубровка|Дубровка|1
125003|124993|1|0003000000003504|596665300|Князевка|Князевка|1
125007|124993|1|0003000000003505|596665500|Симоновка|Симоновка|1
125013|124993|1|0003000000003506|596665100|Чистополье|Чистополье|1
125049|124993|1|0003000000003507|596665600|Ялты|Ялты|1
125066|124165|3|0003000000007795|596667000|Шөптікөл|Шоптыкольский|1
125068|125066|1|0003000000003508|596667100|Шөптікөл|Шоптыколь|1
125093|125066|1|0003000000003509|596667200|Үлкен Талсай|Большой Талсай|1
125098|125066|1|0003000000003510|596667500|Разгульное|Разгульное|1
125111|125066|1|0003000000003511|596667300|Жаркөл|Жарколь|1
125125|125066|1|0003000000003512|596667400|Қоңырсу|Конырсу|1
125128|124165|3|0003000000007796|596669000|Шұқыркөл|Шукыркольский|1
125130|125128|1|0003000000003513|596669100|Шұқыркөл|Шукырколь|1
125146|125128|1|0003000000003514|596669300|Қарағаш|Карагаш|1
125151|125128|1|0003000000003515|596669500|Қазақстанның 15 жылдығы|15 лет Казахстана|1
125159|124165|3|0003000000009101|596644000|Көкалажар|Кокалажарский|1
125162|125159|1|0003000000003516|596644100|Көкалажар|Кокалажар|1
125175|125159|1|0003000000003517|596644500|Мәдениет|Мадениет|1
125181|125159|1|0003000000003518|596644700|Сарыбұлақ|Сарыбулак|1
125189|1|7|0003000000008690|390000000|Қостанай|Костанайская|1
125193|125189|6|0003000000008655|391010000|Қостанай|Костанай|1
125938|125189|6|0003000000008656|391610000|Арқалық|Аркалык|1
125939|126164|1|0003000000003519|391653300|Алуа|Алуа|1
125949|251907|1|0003000000003520|391643200|Аққошқар|Аккошкар|1
125958|125938|1|0003000000003521|391639100|Аңғар|Ангарское|1
125972|251907|1|0003000000003522|391643100|Ашутасты|Ашутасты|1
125989|125938|1|0003000000003523|391645100|Восточный|Восточный|1
126003|125938|1|0003000000003524|391647100|Жалғызтал|Жалгызтал|1
126010|125938|1|0003000000003525|391648100|Жаңақала|Жанакала|1
126023|125938|1|0003000000003526|391649100|Көктау|Коктау|1
126036|251906|1|0003000000003527|391659200|Матросов|Матросово|1
126043|126183|1|0003000000003528|391661200|Мирный|Мирный|1
126052|251906|1|0003000000003529|391659100|Молодежное|Молодежное|1
126063|125938|1|0003000000003530|391663100|Үштөбе|Уштобе|1
126073|125938|1|0003000000003531|391665100|Фурманов|Фурманова|1
126111|125938|1|0003000000003532|391667100|Целинный|Целинный|1
126164|125938|3|0003000000007797|391653000|Қайыңды|Кайындинский|1
126165|126164|1|0003000000003533|391653100|Қайыңды|Кайынды|1
126176|126164|1|0003000000003534|391653200|Қызылжұлдыз|Кызылжулдыз|1
126183|125938|3|0003000000007798|391661000|Родина|Родинский|1
126184|126183|1|0003000000003535|391661100|Родина|Родина|1
126212|126183|1|0003000000003536|391661103|Айдар|Айдар|1
126344|125938|1|0003000000003537|391646100|Екідің|Екидин|1
126589|125189|6|0003000000008657|392010000|Лисаковск|Лисаковск|1
126590|130346|1|0003000000003538|394852100|Красногор|Красногорское|1
126598|126589|2|0003000000006600|392035100|Октябрь|Октябрьский|1
126778|125189|6|0003000000008658|392410000|Рудный|Рудный|1
126781|126778|1|0003000000003539|392433200|Перцевка|Перцевка|1
127191|126778|2|0003000000006601|392433100|Горняк|Горняцкий|1
127204|126778|2|0003000000006602|392435100|Қашар|Качар|1
127222|125189|5|0003000000008564|393200000|Алтынсарин|Алтынсаринский|1
127227|127482|1|0003000000003540|393230100|Обаған|Убаганское|1
127246|127222|3|0003000000007799|393235000|Большая Чураковка|Большечураковский|1
127247|127246|1|0003000000003541|393235100|Большая Чураковка|Большая Чураковка|1
127269|127246|1|0003000000003542|393235200|Новониколаевка|Новониколаевка|1
127280|127246|1|0003000000003543|393235300|Осиповка|Осиповка|1
127287|127222|3|0003000000007800|393237000|Димитров|Димитровский|1
127288|127287|1|0003000000003544|393237100|Танабай|Танабаевское|1
127308|127287|1|0003000000003545|393237200|Воробьевка|Воробьевское|1
127319|127370|1|0003000000003546|393243300|Докучаевка|Докучаевка|1
127344|127370|1|0003000000003547|393243400|Шоқай|А.Шокай|1
127358|127222|1|0003000000003548|393241100|Красный Кордон|Красный Кордон|1
127370|127222|3|0003000000007802|393243000|Ілияс Омаров атындағы|Имени Ильяса Омарова|1
127372|127370|1|0003000000003549|393243100|Ілияс Омаров атындағы|Имени Ильяса Омарова|1
127384|127370|1|0003000000003550|393243200|Жаңасу|Жанасу|1
127395|127222|3|0003000000007803|393245000|Омар Шипин атындағы|имени Омара Шипина|1
127396|127395|1|0003000000003552|393245100|Первомайское|Первомайское|1
127418|127395|1|0003000000003554|393245300|Темір Қазық|Темир Казык|1
127424|127222|1|0003000000003555|393247100|Новоалексеев|Новоалексеевка|1
127447|127246|1|0003000000003557|393235400|Приозерный|Приозерное|1
127460|127246|1|0003000000003558|393235500|Көбек|Кубековка|1
127466|127222|1|0003000000003559|393255100|Свердловка|Свердловка|1
127482|127222|3|0003000000007806|393230000|Обаған|Убаганский|1
127483|127482|1|0003000000003560|393230200|Силантьев|Силантьевка|1
127518|127482|1|0003000000003561|393230300|Бирюковка|Бирюковка|1
127525|127482|1|0003000000003562|393230400|Зуевка|Зуевка|1
127535|127482|1|0003000000003563|393230500|Малая Чураковка|Малая Чураковка|1
127545|127222|3|0003000000007807|393259000|Мариям Хәкімжанова атындағы|имени Мариям Хәкімжанова|1
127546|127545|1|0003000000003564|393259100|Щербаков|Щербаково|1
127575|127545|1|0003000000003565|393259200|Басбек|Басбек|1
127582|127545|1|0003000000003566|393259300|Сатай|Сатай|1
127593|127545|1|0003000000003567|393259400|Қосқұдық|Коскудук|1
127599|125189|5|0003000000008565|393400000|Аманкелді|Амангельдинский|1
127601|127653|1|0003000000003568|393430100|Амангелді|Амангельды|1
127639|127599|1|0003000000003569|393433100|Ақсай|Аксай|1
127653|127599|3|0003000000007808|393430000|Аманкелді|Амангельдинский|1
127654|127653|1|0003000000003570|393430300|Есір|Есир|1
127661|127653|1|0003000000003571|393430200|Ақкісі|Аккиси|1
127663|127653|1|0003000000003572|393430400|Кемер|Кемер|1
127667|127653|1|0003000000003573|393430500|Қоғалыкөл|Когалыколь|1
127674|127599|3|0003000000007809|393437000|Амантоғай|Амантогайский|1
127678|127674|1|0003000000003574|393437100|Амантоғай|Амантогай|1
127695|127674|1|0003000000003575|393437280|Жалдама|Жалдама|1
127717|127674|1|0003000000003576|393437500|Қарақұдық|Каракудук|1
127723|127674|1|0003000000003577|393437700|Шақпақ|Шакпак|1
127739|127599|3|0003000000007810|393443000|Байғабыл|Байгабылский|1
127740|127739|1|0003000000003578|393443100|Байғабыл|Байгабыл|1
127762|127739|1|0003000000003579|393443200|Жаңатұрмыс|Жанатурмыс|1
127773|127739|1|0003000000003580|393443300|Жетібай|Жетибай|1
127782|127599|3|0003000000007811|393453000|Қабырға|Кабыргинский|1
127784|127782|1|0003000000003581|393453100|Қабырға|Кабырга|1
127798|127782|1|0003000000003582|393453400|Жаңатай|Жанатай|1
127805|251711|1|0003000000003583|393475300|Қарынсалды|Карынсалды|1
127811|251711|1|0003000000003584|393475200|Горняк|Горняк|1
127816|127599|3|0003000000007813|393459000|Қарасу|Карасуский|1
127818|127816|1|0003000000003585|393459100|Қарасу|Карасу|1
127832|127816|1|0003000000003586|393459180|Әбу Сыздықов атын.|Им.Абу Сыздыкова|1
127834|127816|1|0003000000003587|393459200|Ағайдар|Агайдар|1
127844|127816|1|0003000000003588|393459400|Есенбаев|Есенбаев|1
127850|127599|3|0003000000007814|393461000|Құмкешу|Кумкешуский|1
127851|127850|1|0003000000003589|393461100|Құмкешу|Кумкешу|1
127862|127850|1|0003000000003590|393461200|Айтбай|Айтбай|1
127876|127599|3|0003000000007815|393465000|Үрпек|Урпекский|1
127878|127876|1|0003000000003591|393465100|Үрпек|Урпек|1
127902|127876|1|0003000000003592|393465200|Ағаштыкөл|Агаштыколь|1
127909|127876|1|0003000000003593|393465300|Қарашатөбе|Карашатобе|1
127915|127876|1|0003000000003594|393465400|Қосжан|Косжан|1
127933|243172|1|0003000000003595|393477200|Степняк|Степняк|1
127948|251711|1|0003000000003596|393475100|Тасты|Тасты|1
127961|243172|1|0003000000003597|393477100|Үштоғай|Уштогай|1
127975|125189|5|0003000000008566|393600000|Әулиекөл|Аулиекольский|1
128014|127975|1|0003000000003598|393630100|Әулиекөл|Аулиеколь|1
128141|127975|3|0003000000007816|393631000|Аманқарағай|Аманкарагайский|1
128143|128141|1|0003000000003599|393631100|Аманқарағай|Аманкарагай|1
128257|128141|1|0003000000003600|393631300|Лесное|Лесное|1
128262|128141|1|0003000000003601|393631400|Озерный|Озерное|1
128276|127975|3|0003000000007817|393635000|Диев|Диевский|1
128280|128276|1|0003000000003602|393635100|Диев|Диевка|1
128300|128276|1|0003000000003603|393635200|Қоскөл|Косколь|1
128304|128276|1|0003000000003604|393635300|Үшқарасу|Ушкарасу|1
128307|127975|3|0003000000007818|393637000|Қазанбасы|Казанбасский|1
128309|128307|1|0003000000003605|393637100|Октябрь|Октябрьское|1
128334|128307|1|0003000000003606|393637200|Бағаналы|Баганалы|1
128351|128307|1|0003000000003607|393637300|Дәңгірбай|Дангербай|1
128360|128307|1|0003000000003608|393637400|Қазанбасы|Казанбасы|1
128386|128307|1|0003000000003609|393637500|Қарақалпақ|Каракалпак|1
128399|128276|1|0003000000003610|393635400|Қосағал|Косагал|1
128424|127975|3|0003000000007819|393641000|Москалев|Москалевский|1
128425|128424|1|0003000000003611|393641100|Москалевка|Москалевка|1
128462|128424|1|0003000000003612|393641300|Жалтыркөл|Жалтырколь|1
128467|127975|3|0003000000007820|393643000|Новонежин|Новонежинский|1
128468|128467|1|0003000000003613|393643100|Новонежин|Новонежинка|1
128503|128467|1|0003000000003614|393643200|Калинин|Калинин|1
128508|128467|1|0003000000003615|393643280|Лаврентьев|Лаврентьевка|1
128518|127975|3|0003000000007821|393645000|Новоселов|Новоселовский|1
128520|128518|1|0003000000003616|393645100|Новоселовка|Новоселовка|1
128533|128518|1|0003000000003617|393645200|Аққұдық|Аккудук|1
128551|128518|1|0003000000003618|393645300|Кургуус|Кургуус|1
128561|128518|1|0003000000003619|393645400|Сосновка|Сосновка|1
128577|127975|3|0003000000007822|393647000|Сұлукөл|Сулукольский|1
128578|128577|1|0003000000003620|393647100|Юльев|Юльевка|1
128603|128577|1|0003000000003621|393647200|Федосеевка|Федосеевка|1
128618|128577|1|0003000000003622|393647300|Шилі|Чили|1
128627|127975|1|0003000000003623|393649100|Тимофеев|Тимофеевка|1
128679|127975|3|0003000000007823|393651000|Чернигов|Черниговский|1
128681|128679|1|0003000000003624|393651100|Чернигов|Черниговка|1
128710|128679|1|0003000000003625|393651300|Дүзбай|Дузбай|1
128723|128679|1|0003000000003626|393651400|Харьков|Харьковка|1
128740|127975|1|0003000000003627|393653100|Первомай|Первомайское|1
128769|127975|1|0003000000003628|393656100|Көктал|Коктал|1
128792|128276|1|0003000000003629|393635500|Қ.Тұрғымбаев|К.Тургумбаева|1
128812|127975|2|0003000000006603|393633100|Құсмұрын|Кушмурун|1
128899|125189|5|0003000000008567|394000000|Денисов|Денисовский|1
128907|129284|1|0003000000003631|394030100|Денисовка|Денисовка|1
128960|128899|3|0003000000007824|394033000|Архангельск|Архангельский|1
128962|128960|1|0003000000003632|394033100|Жалтыркөл|Жалтырколь|1
128982|128960|1|0003000000003633|394033200|Архангельск|Архангельское|1
128999|128899|3|0003000000007825|394035000|Аршалы|Аршалинский|1
129002|128999|1|0003000000003634|394035100|Аршалы|Аршалы|1
129021|128999|1|0003000000003635|394035200|Алакөл|Алаколь|1
129028|128999|1|0003000000003636|394035300|Георгиевка|Георгиевка|1
